assessment_id,scope_item_id,N2O,CO2,CH4,Other,total
4166,5,0,0,0,0,0
"4166,6,,,,,""102,267"""
"4166,7,,,,,""209,95"""
"4166,8,,,,,""0,62"""
"4166,9,,,,,""198,086"""
"4166,10,,,,,""788,783"""
"4166,11,,,,,""3,688"""
4166,12,,,,,0
"4166,13,,,,,""33,866"""
4166,14,,,,,0
4166,15,,,,,0
4166,16,,,,,0
4166,17,,,,,0
4166,18,,,,,0
4166,19,,,,,0
4166,20,,,,,0
4166,21,,,,,0
"4166,22,,,,,""842,98"""
"4166,23,,,,,""350,955"""
"4166,1,0,""56,76"",0,0,""56,76"""
"4166,2,0,""190,486"",0,0,""190,486"""
4166,3,0,0,0,0,0
"4166,4,0,""13,276"",0,0,""13,276"""
4166,5,0,0,0,0,0
"4166,6,,,,,""118,714"""
"4166,7,,,,,""197,677"""
"4166,8,,,,,""10,95"""
"4166,9,,,,,""195,2585"""
"4166,10,,,,,""805,786"""
"4166,11,,,,,""3,219"""
4166,12,,,,,0
"4166,13,,,,,""9,522"""
4166,14,,,,,0
4166,15,,,,,0
4166,16,,,,,0
4166,17,,,,,0
4166,18,,,,,0
4166,19,,,,,0
4166,20,,,,,0
4166,21,,,,,0
"4166,22,,,,,""848,924"""
"4166,23,,,,,""353,43"""
"4167,1,0,""2522,33"",0,0,""2522,33"""
"4167,2,""0,396"",""26,497"",""0,496"",0,""27,389"""
4167,3,0,0,0,0,0
4167,4,0,0,0,0,0
4167,5,0,0,0,0,0
"4167,6,,,,,""414,717"""
4167,7,,,,,0
4168,1,94,6801,16,0,6911
4168,2,3,388,0,0,391
4168,3,0,0,0,0,0
4168,4,0,0,0,0,0
4168,5,0,0,0,0,0
4168,6,,,,,652
4168,7,,,,,0
4168,1,160,11650,27,0,11837
4168,2,3,312,0,0,315
4168,3,0,0,0,0,0
4168,4,0,0,0,0,0
4168,5,0,0,0,0,0
4168,6,,,,,742
4168,7,,,,,0
4176,1,931,78251,210,0,79392
4176,2,0,0,0,0,0
4176,3,0,0,0,0,0
4176,4,0,0,0,0,0
4176,5,0,0,0,0,0
4176,6,,,,,2344
4176,7,,,,,
4176,8,,,,,16004
4176,23,,,,,13708
4177,1,1,327,0,0,328
4177,2,3,337,0,0,340
4177,3,0,0,0,0,0
4177,4,0,0,0,66,66
4177,5,0,0,0,0,0
4177,6,,,,,196
4177,7,,,,,0
4178,1,8,2835,0,0,2843
4178,2,1,123,0,0,124
4178,3,0,0,0,0,0
4178,4,0,0,0,119,119
4178,5,0,0,0,0,0
4178,6,,,,,5583
4178,7,,,,,
4178,8,,,,,954
4178,12,,,,,27
4178,23,,,,,77
4178,1,0,3658,0,0,3658
4178,2,0,167,0,0,167
4178,3,0,0,0,0,
4178,4,0,0,0,343,343
4178,5,0,0,0,0,
4178,6,,,,,638
4178,7,,,,,
4179,1,3,1111,0,0,1114
4179,2,0,31,0,0,31
4179,3,0,0,0,0,0
4179,4,0,0,0,270,270
4179,5,0,0,0,0,0
4179,6,,,,,76
4179,7,,,,,
4179,8,,,,,178
4179,1,0,1097,0,0,1097
4179,2,0,38,0,0,38
4179,3,0,0,0,0,
4179,4,0,0,0,89,89
4179,5,0,0,0,0,
4179,6,,,,,166
4179,7,,,,,
"4180,1,0,""0,001"",0,0,""0,001"""
4180,2,0,0,0,0,0
4180,3,0,0,0,0,0
4180,4,0,0,0,0,0
4180,5,0,0,0,0,0
4180,6,,,,,18
4180,7,,,,,92
4180,8,,,,,17
4180,9,,,,,626
4180,10,,,,,74
4180,13,,,,,71
4180,22,,,,,149
4184,1,5,469,1,0,475
4184,2,1,56,0,0,57
4184,3,111,0,0,0,111
4184,4,0,0,0,137,137
4184,5,0,0,0,0,0
4184,6,,,,,300
4184,7,,,,,1122
4185,1,9,3338,0,0,3347
4185,2,0,20,0,0,20
4185,3,0,0,0,0,0
4185,4,0,0,0,343,343
4185,5,0,0,0,0,0
4185,6,,,,,445
4185,7,,,,,
4185,8,,,,,535
4185,1,0,4122,0,0,4122
4185,2,0,8,0,0,8
4185,3,0,0,0,0,
4185,4,0,0,0,0,
4185,5,0,0,0,0,
4185,6,,,,,742
4185,7,,,,,
"4186,1,""14,4"",""1223,8"",""3,3"",0,""1241,5"""
"4186,2,""10,8"",""1197,4"",""0,4"",0,""1208,6"""
4186,3,0,0,0,0,0
"4186,4,0,0,0,""22,9"",""22,9"""
4186,5,0,0,0,0,0
"4186,6,,,,,""320,5"""
4186,7,,,,,
4186,1,0,4271,0,0,4271
4186,2,0,2809,0,0,2809
4186,3,0,0,0,0,
4186,4,0,0,0,388,388
4186,5,0,0,0,0,
4186,6,,,,,1864
4186,7,,,,,
4186,8,,,,,1073
4186,9,,,,,17170
4186,10,,,,,2882
4186,11,,,,,1251
4186,12,,,,,5
4186,13,,,,,2308
4186,15,,,,,1323
4186,16,,,,,1385
4186,17,,,,,751
4186,22,,,,,1584
4187,1,8,3244,0,0,3252
4187,2,2,236,0,0,238
4187,3,0,7,0,0,7
4187,4,0,0,0,60,60
4187,5,0,0,0,0,0
4187,6,,,,,1800
4187,7,,,,,0
4189,1,0,38550,0,0,38550
4189,2,0,0,0,0,0
4189,3,0,12128,0,0,12128
4189,4,0,0,0,0,0
4189,5,0,0,0,0,0
4189,6,,,,,1
4189,7,,,,,1
4190,1,0,363,0,0,363
4190,2,0,57,0,0,57
4190,3,0,0,0,0,0
4190,4,0,0,0,0,0
4190,5,0,0,0,0,0
4190,6,,,,,93
4190,7,,,,,0
4190,8,,,,,144
4190,9,,,,,97
4190,10,,,,,24
4190,11,,,,,0
4190,12,,,,,0
4190,13,,,,,145
4190,1,0,483,0,0,483
4190,2,0,58,0,0,58
4190,3,0,0,0,0,0
4190,4,0,20,0,0,20
4190,5,0,0,0,0,0
4190,6,,,,,195
4190,7,,,,,0
4190,8,,,,,0
4190,9,,,,,102
4190,10,,,,,0
4190,11,,,,,0
4190,12,,,,,0
4190,13,,,,,160
"4191,1,0,""55,663"",0,0,""55,663"""
"4191,2,0,""195,387"",0,0,""195,387"""
4191,3,0,0,0,0,0
"4191,4,0,""1,813"",0,0,""1,813"""
4191,5,0,0,0,0,0
"4191,6,,,,,""311,797"""
"4191,7,,,,,""103,258"""
"4191,8,,,,,""10,725"""
"4191,9,,,,,""500,619"""
4191,10,,,,,1683
"4191,11,,,,,""8,069"""
4191,12,,,,,0
"4191,13,,,,,""19,264"""
4191,14,,,,,0
4191,15,,,,,0
4191,16,,,,,0
4191,17,,,,,0
4191,18,,,,,0
4191,19,,,,,0
4191,20,,,,,0
4191,21,,,,,0
4191,22,,,,,2078
"4191,23,,,,,""865,26"""
4191,1,0,70,0,0,70
4191,2,0,92,0,0,92
4191,3,0,0,0,0,
"4191,4,0,""1,8"",0,0,""1,8"""
4191,5,0,0,0,0,
4191,6,,,,,360
4191,7,,,,,554
4191,8,,,,,13
4191,9,,,,,533
4191,10,,,,,1672
4191,11,,,,,16
4191,13,,,,,210
4191,22,,,,,2150
4191,23,,,,,895
"4192,1,3870,""285011,89"",""452,42"",0,""289334,31"""
"4192,2,""476,42"",""44627,07"",""19,3"",0,""45122,79"""
"4192,3,0,""28743,74"",0,0,""28743,74"""
"4192,4,0,0,0,""17752,67"",""17752,67"""
4192,5,0,0,0,0,0
"4192,6,,,,,""40179,41"""
"4192,7,,,,,""36201,43"""
"4192,1,""3169,76"",""233119,46"",""370,75"",0,""236659,97"""
"4192,2,""399,19"",""38447,07"",""16,16"",0,""38862,42"""
4192,3,0,31741,0,0,31741
4192,4,0,0,0,12262,12262
4192,5,0,0,0,0,
4192,6,,,,,149426
4192,7,,,,,26841
4194,1,2,599,0,0,601
4194,2,0,55,0,0,55
4194,3,0,72,0,0,72
4194,4,0,0,0,800,800
4194,5,0,0,0,0,0
4194,6,,,,,350
4194,7,,,,,
4194,8,,,,,137
4194,12,,,,,32
4194,23,,,,,290
4195,1,0,0,0,0,0
"4195,2,""9,4525088"",""1046,52776"",""0,393713871"",0,""1056,373983"""
4195,3,0,0,0,0,0
4195,4,0,0,0,0,0
4195,5,0,0,0,0,0
4195,6,,,,,82
4195,7,,,,,64
4195,8,,,,,320
4195,9,,,,,18778
4195,10,,,,,764
4195,11,,,,,6
4195,12,,,,,0
4195,13,,,,,885
4195,14,,,,,0
4195,15,,,,,0
4195,16,,,,,287
4195,17,,,,,0
4195,18,,,,,0
4195,19,,,,,0
4195,20,,,,,0
4195,21,,,,,0
4195,22,,,,,170
4195,23,,,,,0
4197,1,0,0,0,0,0
4197,2,4,454,1,0,459
4197,3,0,0,0,0,0
4197,4,0,0,0,0,0
4197,5,0,14,0,18,32
4197,6,,,,,1198
4197,7,,,,,0
4197,8,,,,,358
4197,9,,,,,0
4197,10,,,,,0
4197,11,,,,,0
4197,12,,,,,0
4197,13,,,,,0
4197,14,,,,,0
4197,15,,,,,0
4197,16,,,,,0
4197,17,,,,,0
4197,18,,,,,0
4197,19,,,,,0
4197,20,,,,,0
4197,21,,,,,0
4197,22,,,,,0
4197,23,,,,,0
4197,1,0,0,0,0,0
4197,2,2,240,0,0,242
4197,3,0,0,0,0,0
4197,4,0,8,0,48,56
4197,5,0,0,0,0,
4197,6,,,,,707
4197,7,,,,,0
4197,8,,,,,205
4197,9,,,,,0
4197,10,,,,,0
4197,11,,,,,0
4197,12,,,,,0
4197,13,,,,,0
4197,14,,,,,0
4197,15,,,,,0
4197,16,,,,,0
4197,17,,,,,0
4197,18,,,,,0
4197,19,,,,,0
4197,20,,,,,0
4197,21,,,,,0
4197,22,,,,,0
4197,23,,,,,0
4199,1,0,0,0,0,0
4199,2,3,378,1,0,382
4199,3,0,0,0,0,0
4199,4,0,15,0,18,33
4199,5,0,0,0,0,0
4199,6,,,,,1296
4199,7,,,,,0
4199,8,,,,,358
4199,9,,,,,0
4199,10,,,,,0
4199,11,,,,,0
4199,12,,,,,0
4199,13,,,,,0
4199,14,,,,,0
4199,15,,,,,0
4199,16,,,,,0
4199,17,,,,,0
4199,18,,,,,0
4199,19,,,,,0
4199,20,,,,,0
4199,21,,,,,0
4199,22,,,,,0
4199,23,,,,,0
4199,1,0,32,0,0,32
4199,2,0,288,0,0,288
4199,3,0,0,0,0,0
4199,4,0,14,0,42,56
4199,5,0,0,0,0,
4199,6,,,,,1268
4199,7,,,,,0
4199,8,,,,,335
4199,9,,,,,0
4199,10,,,,,0
4199,11,,,,,0
4199,12,,,,,0
4199,13,,,,,0
4199,14,,,,,0
4199,15,,,,,0
4199,16,,,,,0
4199,17,,,,,0
4199,18,,,,,0
4199,19,,,,,0
4199,20,,,,,0
4199,21,,,,,0
4199,22,,,,,0
4199,23,,,,,0
"4200,1,0,""162,82"",0,0,""162,82"""
"4200,2,0,""17,415"",0,0,""17,415"""
4200,3,0,0,0,0,0
"4200,4,0,""103,098"",0,0,""103,098"""
4200,5,0,0,0,0,0
"4200,6,,,,,""427,747"""
"4200,7,,,,,""370,572"""
"4200,8,,,,,""31,134"""
"4200,9,,,,,""495,474"""
"4200,10,,,,,""1273,864"""
"4200,11,,,,,""135,149"""
4200,12,,,,,0
"4200,13,,,,,""44,441"""
4200,14,,,,,0
4200,15,,,,,0
4200,16,,,,,0
4200,17,,,,,0
4200,18,,,,,0
4200,19,,,,,0
4200,20,,,,,0
4200,21,,,,,0
"4200,22,,,,,""1527,826"""
"4200,23,,,,,""636,075"""
"4203,1,0,""84,554"",0,0,""84,554"""
4203,2,0,49,0,0,49
4203,3,0,0,0,0,0
"4203,4,0,""180,819"",0,0,""180,819"""
4203,5,0,0,0,0,0
"4203,6,,,,,""97,258"""
4203,7,,,,,
"4203,8,,,,,""16,084"""
"4203,9,,,,,""176,493"""
"4203,10,,,,,""942,307"""
"4203,11,,,,,""10,705"""
"4203,13,,,,,""7,289"""
"4203,22,,,,,""682,469"""
"4203,23,,,,,""284,13"""
"4203,1,0,""279,53"",0,0,""279,53"""
"4203,2,0,""60,444"",0,0,""60,444"""
4203,3,0,0,0,0,
"4203,4,0,""14,995"",0,0,""14,995"""
4203,5,0,0,0,0,
"4203,6,,,,,""126,714"""
4203,7,,,,,
"4203,8,,,,,""44,973"""
"4203,9,,,,,""295,76"""
"4203,10,,,,,""831,123"""
"4203,11,,,,,""20,577"""
"4203,13,,,,,""49,976"""
"4203,22,,,,,""927,022"""
"4203,23,,,,,""323,112"""
4204,1,0,1,0,0,1
4204,2,0,1,0,0,1
4204,3,0,1,0,0,1
4204,4,0,1,0,0,1
4204,5,0,1,0,0,1
4204,6,,,,,176
4204,7,,,,,0
4204,8,,,,,78
4204,9,,,,,29772
4204,10,,,,,3254
4204,11,,,,,47
4204,12,,,,,0
4204,13,,,,,144
4204,14,,,,,0
4204,15,,,,,0
4204,16,,,,,0
4204,17,,,,,0
4204,18,,,,,0
4204,19,,,,,0
4204,20,,,,,0
4204,21,,,,,0
4204,22,,,,,1459
4204,23,,,,,188
4205,1,780,65587,176,0,66543
4205,2,1,266,0,0,267
4205,3,0,0,0,0,0
4205,4,0,0,0,0,0
4205,5,0,0,0,0,0
4205,6,,,,,3620
4205,7,,,,,
4205,8,,,,,14080
4205,9,,,,,2708
4205,10,,,,,851
4205,11,,,,,112
4205,12,,,,,14
4205,16,,,,,139
4205,22,,,,,1486
4205,23,,,,,13785
4209,1,0,2940,0,0,2940
4209,2,0,277,0,0,277
4209,3,0,0,0,0,0
4209,4,0,0,0,475,475
4209,5,0,0,0,0,0
4209,6,,,,,2867
4209,7,,,,,4432
4209,1,0,2067,0,0,2067
4209,2,0,188,0,0,188
4209,3,0,0,0,0,
4209,4,0,0,0,0,
4209,5,0,0,0,0,
4209,6,,,,,3083
4209,7,,,,,6010
4210,1,18,7077,4,0,7099
4210,2,1,130,0,0,131
4210,3,0,0,0,0,0
4210,4,0,0,0,196,196
4210,5,0,0,0,0,0
4210,6,,,,,591
4210,7,,,,,49
4210,8,,,,,1737
4210,9,,,,,5031
4210,10,,,,,1435
4210,11,,,,,171
4210,12,,,,,6
4210,13,,,,,1083
4210,16,,,,,600
4210,22,,,,,2400
4212,1,1,58,55,0,114
4212,2,3,3252,0,0,3255
4212,3,0,183,0,0,183
4212,4,55,0,0,0,55
4212,5,0,0,0,0,0
4212,6,,,,,60
4212,7,,,,,0
4212,8,,,,,773
4212,9,,,,,4101
4212,10,,,,,8245
4212,11,,,,,1355
4212,12,,,,,7
4212,13,,,,,13
4212,14,,,,,0
4212,15,,,,,0
4212,16,,,,,3884
4212,17,,,,,67
4212,18,,,,,0
4212,19,,,,,0
4212,20,,,,,0
4212,21,,,,,0
4212,22,,,,,2079
4212,23,,,,,3868
4213,1,14,1211,3,0,1228
4213,2,21,2351,1,0,2373
4213,3,296,0,0,0,296
4213,4,0,0,0,0,0
4213,5,0,0,0,0,0
4213,6,,,,,824
4213,7,,,,,23
4214,1,0,918,0,0,918
4214,2,0,541,0,0,541
4214,3,0,0,0,0,0
4214,4,0,36,0,0,36
4214,5,0,0,0,0,0
4214,6,,,,,486
4214,7,,,,,
4214,8,,,,,491
4214,9,,,,,7747
4214,10,,,,,1860
4214,11,,,,,62
4214,12,,,,,1308
4214,13,,,,,704
4214,16,,,,,2288
4214,22,,,,,1735
4216,1,0,454,0,0,454
4216,2,0,564,0,0,564
4216,3,0,250,0,0,250
4216,4,0,0,0,0,0
4216,5,0,0,0,0,0
4216,6,,,,,734
4216,7,,,,,0
4216,8,,,,,499
4216,9,,,,,12130
4216,10,,,,,2729
4216,11,,,,,27
4216,12,,,,,1409
4216,13,,,,,1934
4216,16,,,,,3031
4216,22,,,,,6210
"4217,1,""2,72"",""265,33"",""15,94"",0,""283,99"""
"4217,2,0,""3,14"",0,0,""3,14"""
4217,3,0,0,0,0,0
"4217,4,0,0,0,""137,3"",""137,3"""
4217,5,0,0,0,0,0
"4217,6,,,,,""160,9"""
4217,7,,,,,0
"4217,8,,,,,""127,5"""
"4217,9,,,,,""304,5"""
"4217,10,,,,,""634,5"""
"4217,11,,,,,""38,2"""
"4217,12,,,,,""14,4"""
4217,13,,,,,0
4217,14,,,,,0
4217,15,,,,,0
"4217,16,,,,,""221,5"""
4217,17,,,,,0
4217,18,,,,,0
4217,19,,,,,0
4217,20,,,,,0
4217,21,,,,,0
"4217,22,,,,,""215,9"""
4217,23,,,,,0
"4218,1,""1,4"",118,""0,32"",0,""119,72"""
"4218,2,""0,16"",""20,03"",""0,01"",0,""20,2"""
4218,3,0,0,0,0,0
"4218,4,0,0,0,""54,13"",""54,13"""
4218,5,0,0,0,0,0
"4218,6,,,,,""75,92"""
4218,7,,,,,0
"4219,1,0,""18742,192"",0,0,""18742,192"""
"4219,2,0,""1087,65"",0,0,""1087,65"""
4219,3,0,0,0,0,0
"4219,4,0,0,0,""1313,86"",""1313,86"""
"4219,5,0,""381,55"",0,0,""381,55"""
"4219,6,,,,,""5533,461"""
"4219,7,,,,,""32,712"""
4221,1,86,7830,12,0,7928
4221,2,5,533,0,0,538
4221,3,0,0,0,0,0
4221,4,0,0,0,1256,1256
4221,5,0,0,0,0,0
4221,6,,,,,7541
4221,7,,,,,
4221,1,70,5993,15,0,6078
4221,2,4,528,0,0,532
4221,3,0,0,0,0,
4221,4,0,0,0,942,942
4221,5,0,0,0,0,
4221,6,,,,,2860
4221,7,,,,,
4222,1,0,0,0,0,0
4222,2,0,390,0,0,390
4222,3,0,0,0,0,0
4222,4,0,612,0,0,612
4222,5,0,0,0,0,0
4222,6,,,,,422
4222,7,,,,,0
4222,8,,,,,256
4222,9,,,,,3619
4222,10,,,,,2260
4222,11,,,,,58
4222,12,,,,,946
4222,13,,,,,430
4222,14,,,,,0
4222,15,,,,,0
4222,16,,,,,724
4222,17,,,,,0
4222,18,,,,,0
4222,19,,,,,0
4222,20,,,,,0
4222,21,,,,,0
4222,22,,,,,2634
4222,23,,,,,0
4222,1,0,0,0,0,0
4222,2,0,404,0,0,404
4222,3,0,0,0,0,0
4222,4,0,317,0,0,317
4222,5,0,0,0,0,0
4222,6,,,,,485
4222,7,,,,,0
4222,8,,,,,282
4222,9,,,,,3851
4222,10,,,,,2303
4222,11,,,,,60
4222,12,,,,,944
4222,13,,,,,463
4222,14,,,,,0
4222,15,,,,,0
4222,16,,,,,243
4222,17,,,,,0
4222,18,,,,,0
4222,19,,,,,0
4222,20,,,,,0
4222,21,,,,,0
4222,22,,,,,2893
4222,23,,,,,0
4223,1,10,3878,0,0,3888
4223,2,5,507,0,0,512
4223,3,0,0,0,0,0
4223,4,0,0,0,46,46
4223,5,0,0,0,0,0
4223,6,,,,,338
4223,7,,,,,0
4223,8,,,,,1231
4223,9,,,,,50443
4223,10,,,,,1010
4223,11,,,,,339
4223,12,,,,,304
4223,13,,,,,417
4223,14,,,,,0
4223,15,,,,,0
4223,16,,,,,0
4223,17,,,,,9219
4223,18,,,,,0
4223,19,,,,,0
4223,20,,,,,0
4223,21,,,,,0
4223,22,,,,,1969
4223,23,,,,,0
4224,1,0,7164,0,0,7164
4224,2,0,0,0,0,0
4224,3,0,127,0,0,127
4224,4,0,563,0,0,563
4224,5,0,0,0,0,0
4224,6,,,,,3007
4224,7,,,,,
"4226,1,0,""3095,6"",0,0,""3095,6"""
"4226,2,0,""1096,9"",0,0,""1096,9"""
4226,3,0,0,0,0,0
"4226,4,0,""56,5"",0,0,""56,5"""
4226,5,0,0,0,0,0
"4226,6,,,,,""404,5"""
4226,7,,,,,
4227,1,2,198,1,0,201
4227,2,2,238,0,0,240
4227,3,0,0,0,0,0
4227,4,0,0,0,0,0
4227,5,0,0,0,0,0
4227,6,,,,,52
4227,7,,,,,
4227,8,,,,,105
4227,23,,,,,187
4227,1,0,1376,0,0,1376
4227,2,0,455,0,0,455
4227,3,0,0,0,0,
4227,4,0,0,0,0,
4227,5,0,0,0,0,
4227,6,,,,,80
4227,7,,,,,
4228,1,2,187,1,0,190
4228,2,0,24,0,0,24
4228,3,0,0,0,0,0
4228,4,0,0,0,0,0
4228,5,0,0,0,5,5
4228,6,,,,,9
4228,7,,,,,0
4228,8,,,,,43
4230,1,0,227,0,0,227
4230,2,0,309,0,0,309
4230,3,0,19,0,0,19
4230,4,0,0,0,0,0
4230,5,0,0,0,0,0
4230,6,,,,,436
4230,7,,,,,0
4230,8,,,,,283
4230,9,,,,,4295
4230,10,,,,,3157
4230,11,,,,,8
4230,12,,,,,813
4230,13,,,,,973
4230,14,,,,,0
4230,15,,,,,0
4230,16,,,,,654
4230,17,,,,,0
4230,18,,,,,0
4230,19,,,,,0
4230,20,,,,,0
4230,21,,,,,0
4230,22,,,,,1541
4230,23,,,,,0
4230,1,0,239,0,0,239
4230,2,0,300,0,0,300
4230,3,0,0,0,0,0
4230,4,0,36,0,0,36
4230,5,0,0,0,0,0
4230,6,,,,,468
4230,7,,,,,0
4230,8,,,,,243
4230,9,,,,,5917
4230,10,,,,,3023
4230,11,,,,,11
4230,12,,,,,1732
4230,13,,,,,540
4230,14,,,,,0
4230,15,,,,,0
4230,16,,,,,1312
4230,17,,,,,0
4230,18,,,,,0
4230,19,,,,,0
4230,20,,,,,0
4230,21,,,,,0
4230,22,,,,,1871
4230,23,,,,,0
4231,1,0,10,0,0,10
4231,2,0,8,0,0,8
4231,3,0,0,0,0,0
4231,4,0,91,0,0,91
4231,5,0,0,0,0,0
4231,6,,,,,285
4231,7,,,,,0
4231,8,,,,,133
4231,9,,,,,251
4231,10,,,,,3
4231,13,,,,,359
4231,1,0,30,0,0,30
4231,2,0,12,0,0,12
4231,3,0,0,0,0,
4231,4,0,0,0,0,0
4231,5,0,0,0,0,
4231,6,,,,,583
4231,7,,,,,
4231,9,,,,,243
4231,10,,,,,0
4231,13,,,,,0
"4233,1,""5,35"",""2035,06"",""0,046"",0,""2040,456"""
"4233,2,""121,19"",""13407,59"",""5,13"",0,""13533,91"""
4233,3,0,0,0,0,0
"4233,4,0,0,0,""50,12"",""50,12"""
4233,5,0,0,0,0,0
"4233,6,,,,,""403,27"""
4233,7,,,,,
"4233,8,,,,,""4158,87"""
"4233,1,""5,47"",""2080,8"",""0,046"",0,""2086,316"""
"4233,2,""100,36"",""11101,13"",""4,26"",0,""11205,75"""
4233,3,0,0,0,0,
"4233,4,0,0,0,""22,08"",""22,08"""
4233,5,0,0,0,0,
"4233,6,,,,,""594,34"""
4233,7,,,,,
"4233,8,,,,,""3602,75"""
"4234,1,""0,4"",126,0,0,""126,4"""
"4234,2,""44,3"",4901,2,0,""4947,3"""
4234,3,0,0,0,0,0
4234,4,0,0,0,45,45
4234,5,0,0,0,0,0
"4234,6,,,,,""45,6"""
4234,7,,,,,0
4234,8,,,,,0
4234,9,,,,,0
4234,10,,,,,0
4234,11,,,,,0
4234,12,,,,,0
4234,13,,,,,0
4234,14,,,,,0
4234,15,,,,,0
4234,16,,,,,0
4234,17,,,,,0
4234,18,,,,,0
4234,19,,,,,0
4234,20,,,,,0
4234,21,,,,,0
4234,22,,,,,0
4234,23,,,,,0
"4234,1,""0,4"",""118,1"",0,0,""118,5"""
"4234,2,""42,8"",""4741,4"",""1,8"",0,4786"
4234,3,0,0,0,0,0
"4234,4,0,0,0,""43,9"",""43,9"""
4234,5,0,0,0,0,0
"4234,6,,,,,""56,3"""
4234,7,,,,,0
4234,8,,,,,1297
4234,9,,,,,0
4234,10,,,,,0
4234,11,,,,,0
4234,12,,,,,0
4234,13,,,,,0
4234,14,,,,,0
4234,15,,,,,0
4234,16,,,,,0
4234,17,,,,,0
4234,18,,,,,0
4234,19,,,,,0
4234,20,,,,,0
4234,21,,,,,0
4234,22,,,,,0
4234,23,,,,,0
"4236,1,""50,82"",""4986,34"",""297,83"",0,""5334,99"""
"4236,2,0,""706,35"",0,0,""706,35"""
4236,3,0,0,0,0,0
4236,4,0,0,0,0,0
4236,5,0,0,0,0,0
"4236,6,,,,,""407,2"""
"4236,7,,,,,""248,6"""
"4236,8,,,,,""2742,7"""
"4236,9,,,,,""637,4"""
"4236,10,,,,,""11996,8"""
"4236,11,,,,,""593,2"""
"4236,22,,,,,""8687,1"""
4236,1,0,0,0,0,
4236,2,0,0,0,0,
4236,3,0,0,0,0,
4236,4,0,0,0,0,
4236,5,0,0,0,0,
4236,6,,,,,
4236,7,,,,,
4237,1,0,29,0,0,29
4237,2,0,1907,0,0,1907
4237,3,0,0,0,0,0
4237,4,0,98,0,0,98
4237,5,0,0,0,0,0
4237,6,,,,,44
4237,7,,,,,0
4237,8,,,,,0
4237,9,,,,,0
4237,10,,,,,0
4237,11,,,,,0
4237,12,,,,,0
4237,13,,,,,0
4237,14,,,,,0
4237,15,,,,,0
4237,16,,,,,0
4237,17,,,,,0
4237,18,,,,,0
4237,19,,,,,0
4237,20,,,,,0
4237,21,,,,,0
4237,22,,,,,0
4237,23,,,,,0
"4238,1,""4,493"",""1609,187"",""0,112"",0,""1613,792"""
"4238,2,""1,773"",""195,765"",""0,083"",0,""197,621"""
"4238,3,""598,736"",""1,475"",0,0,""600,211"""
"4238,4,0,0,0,""27,166"",""27,166"""
4238,5,0,0,0,0,0
"4238,6,,,,,""863,757"""
"4238,7,,,,,""2834,232"""
"4238,11,,,,,""285,658652"""
"4238,22,,,,,""3727,515792"""
"4238,1,""4,722"",""1783,88"",""0,049"",0,""1788,651"""
"4238,2,""2,466"",""271,263"",""0,132"",0,""273,861"""
"4238,3,""1113,265"",""0,874"",0,0,""1114,139"""
"4238,4,0,0,0,""86,372"",""86,372"""
4238,5,0,0,0,0,
4238,6,,,,,
4238,7,,,,,
4239,1,6,2430,0,0,2436
4239,2,1,72,0,0,73
4239,3,0,0,0,0,0
4239,4,0,0,0,660,660
4239,5,0,0,0,0,0
4239,6,,,,,6828
4239,7,,,,,
4239,8,,,,,985
4239,12,,,,,3
4239,1,38,3225,9,0,3272
4239,2,1,95,0,0,96
4239,3,0,0,0,0,
4239,4,0,0,0,12,12
4239,5,0,0,0,0,
4239,6,,,,,408
4239,7,,,,,
4239,8,,,,,687
4240,1,19,1588,4,0,1611
4240,2,42,4677,2,0,4721
4240,3,0,0,0,0,0
4240,4,0,0,0,1518,1518
4240,5,0,0,0,0,0
4240,6,,,,,1126
4240,7,,,,,0
4240,8,,,,,1644
4240,9,,,,,0
4240,10,,,,,0
4240,11,,,,,0
4240,12,,,,,0
4240,13,,,,,0
4240,14,,,,,0
4240,15,,,,,0
4240,16,,,,,0
4240,17,,,,,0
4240,18,,,,,0
4240,19,,,,,0
4240,20,,,,,0
4240,21,,,,,0
4240,22,,,,,0
4240,23,,,,,0
"4240,1,""0,054"",1176,""0,109"",0,""1176,163"""
"4240,2,""0,152"",5009,""0,075"",0,""5009,227"""
4240,3,0,0,0,0,0
4240,4,0,0,0,3625,3625
4240,5,0,0,0,0,0
4240,6,,,,,759
4240,7,,,,,0
4240,8,,,,,1528
4240,9,,,,,0
4240,10,,,,,0
4240,11,,,,,0
4240,12,,,,,0
4240,13,,,,,0
4240,14,,,,,0
4240,15,,,,,0
4240,16,,,,,0
4240,17,,,,,0
4240,18,,,,,0
4240,19,,,,,0
4240,20,,,,,0
4240,21,,,,,0
4240,22,,,,,0
4240,23,,,,,0
4241,1,6,829,1,0,836
4241,2,1,150,0,0,151
4241,3,0,0,0,0,0
4241,4,0,0,0,0,0
4241,5,0,0,0,0,0
4241,6,,,,,2
4241,7,,,,,
4241,8,,,,,175
"4242,1,0,""26,64"",0,0,""26,64"""
"4242,2,0,""1062,69"",0,0,""1062,69"""
4242,3,0,0,0,0,0
"4242,4,0,""112,703"",0,0,""112,703"""
4242,5,0,0,0,0,0
"4242,6,,,,,""181,32"""
4242,7,,,,,0
"4242,1,0,""61,7"",0,0,""61,7"""
"4242,2,0,""1247,5"",0,0,""1247,5"""
4242,3,0,0,0,0,
4242,4,0,0,0,0,
4242,5,0,0,0,0,
"4242,6,,,,,""259,3"""
